Date,Close,LINEAR_REGRESSION,KNN,LSTM,ARIMA
2020-07-09,214.32000699999998,128.149994,127.91799920000001,194.10075,[211.77801039]
2020-07-10,213.669998,125.519997,125.54000079999999,195.40823,[213.72134074]
2020-07-13,207.070007,125.510002,125.54000079999999,196.63464,[214.63537959]
2020-07-14,208.350006,125.5,125.54000079999999,197.3532,[209.43988792]
2020-07-15,208.03999299999998,127.129997,127.4799988,197.80328,[207.96534208]
2020-07-16,203.919998,123.349998,123.4640014,198.03842,[207.76163813]
2020-07-17,202.880005,124.730003,125.1240018,197.89445,[205.70550805]
2020-07-20,211.600006,126.019997,126.08000040000002,197.48375,[203.16558814]
2020-07-21,208.75,128.929993,128.97999579999998,197.44124,[208.4104242]
2020-07-22,211.75,128.070007,127.91799920000001,197.44388,[209.88529222]
2020-07-23,202.53999299999998,126.220001,126.2020004,197.65567,[211.65974794]
2020-07-24,201.300003,126.900002,126.53999940000001,197.44913,[205.43821726]
2020-07-27,203.850006,127.66999799999999,127.91799920000001,196.95532,[202.20616001]
2020-07-28,202.020004,126.18,126.2020004,196.46837,[202.30829149]
2020-07-29,204.059998,126.239998,126.2020004,195.90814,[202.99623774]
2020-07-30,203.899994,126.160004,126.2020004,195.46432,[203.61281555]
2020-07-31,205.009995,124.940002,125.1240018,195.10883,[203.87098901]
2020-08-03,216.539993,125.730003,125.61800079999998,194.89627,[205.02143901]
2020-08-04,213.289993,123.68,123.46400139999999,195.43974,[212.7300449]
2020-08-05,212.940002,119.839996,119.96399960000001,196.19283,[214.71431493]
2020-08-06,216.350006,123.160004,123.4640014,197.0099,[214.04880588]
2020-08-07,212.479996,125.83000200000001,125.7220002,198.00192,[214.76672321]
2020-08-10,208.25,127.82,127.91799920000001,198.80052,[214.18865221]
2020-08-11,203.380005,131.399994,131.56000360000002,199.19371,[210.08627131]
2020-08-12,209.190002,132.600006,132.4860046,199.04504,[204.64895276]
2020-08-13,208.699997,132.100006,132.3360046,198.91994,[207.25038972]
2020-08-14,208.899994,131.490005,131.9040038,198.77534,[208.74786529]
2020-08-17,210.27999900000003,132.320007,132.3360046,198.64415,[209.5400589]
2020-08-18,211.49000499999997,132.449997,132.3360046,198.61041,[209.69162064]
2020-08-19,209.699997,132.850006,132.722003,198.70503,[211.31145093]
